qualificationId,sectorId,branchId,occupationId,levelId
4098,29,75,457,4
4099,29,75,457,5
4100,29,75,453,2
4101,29,75,453,4
4102,29,75,453,5
4103,29,75,459,2
4104,29,75,459,4
4105,29,75,459,5
4106,29,75,460,2
4107,29,75,460,4
4108,29,75,460,5
4109,24,46,228,4
4110,24,46,227,5
4114,24,43,220,4
4115,24,43,221,5
4116,79,171,1007,1
4117,79,171,1007,2
4118,79,171,1007,4
4119,79,67,538,1
4120,79,67,538,2
4121,79,67,538,4
4122,79,67,538,5
4123,79,67,538,6
4124,79,67,539,1
4125,79,67,539,2
4126,79,67,539,4
4127,79,67,539,5
4128,79,67,539,6
4129,79,67,383,2
4130,79,67,383,4
4131,79,67,1008,1
4132,79,67,540,3
4133,79,67,540,1
4134,79,67,540,2
4135,79,67,540,4
4136,79,67,540,5
4137,79,67,540,6
4138,79,67,1009,7
4139,79,67,1009,11
4140,29,105,1010,2
4141,29,105,1010,4
4142,29,105,1011,5
4143,29,105,1012,2
4144,29,105,1013,5
4145,29,105,1014,5
4146,29,105,1014,6
4147,25,64,350,1
4148,25,64,350,2
4149,25,64,350,4
4150,25,64,351,1
4151,25,64,351,2
4152,25,64,351,4
4153,25,64,349,1
4154,25,64,349,2
4155,25,64,349,4
4156,25,64,352,1
4157,25,64,352,2
4158,25,64,352,4
4159,25,62,343,2
4160,25,62,343,4
4161,25,62,343,5
4162,25,62,344,1
4163,25,62,344,2
4164,25,62,344,4
4165,25,62,342,3
4166,25,62,342,1
4167,25,62,342,2
4168,25,63,346,2
4169,25,63,346,4
4170,25,63,346,5
4171,25,63,348,1
4172,25,63,348,2
4173,25,63,348,4
4174,25,63,347,3
4175,25,63,347,1
4176,25,63,347,2
4177,25,63,345,2
4178,25,63,345,4
4179,77,14,60,4
4180,77,14,340,4
4181,77,14,341,4
4182,77,14,59,4
4183,77,15,65,4
4184,77,15,61,5
4185,77,15,66,4
4186,77,15,63,4
4187,77,15,64,4
4188,77,15,68,5
4189,77,15,62,4
4190,77,15,67,5
4191,77,15,395,2
4192,77,15,395,4
4193,77,15,396,4
4194,77,15,396,5
4195,77,16,69,5
4196,35,84,541,5
4197,35,84,541,6
4198,35,84,541,7
4199,35,84,542,5
4200,35,84,542,6
4201,35,84,542,7
4202,35,84,543,5
4203,35,84,543,6
4204,35,84,543,7
4205,35,84,544,5
4206,35,84,544,6
4207,35,84,544,7
4208,35,84,545,5
4209,35,84,545,6
4210,35,84,545,7
4211,22,60,310,2
4212,49,,1015,3
4213,49,,1015,1
4214,49,,1015,2
4215,49,,1016,5
4216,49,,1016,6
4217,49,,1017,5
4218,49,,1017,6
4219,35,59,443,2
4220,35,59,443,4
4221,35,59,442,2
4222,35,59,442,4
4223,35,59,444,2
4224,35,59,444,4
4225,85,172,1018,1
4226,85,172,1018,2
4227,85,172,1019,3
4228,85,172,1019,1
4229,85,172,1020,3
4230,85,172,1020,1
4231,85,172,1021,1
4232,85,172,1021,2
4233,85,172,1022,3
4234,85,172,1022,1
4235,52,8,32,5
4236,26,173,1023,1
4237,26,173,1023,2
4238,26,173,1023,4
4239,26,173,1023,5
4240,60,174,1024,5
4241,60,174,1024,6
4242,64,103,696,2
4243,64,103,696,4
4244,64,103,696,5
4245,64,103,1025,1
4246,64,103,1025,2
4247,64,103,1025,4
4248,64,103,1025,5
4249,64,103,697,1
4250,64,103,697,2
4251,64,103,698,2
4252,64,103,698,4
4253,33,77,467,2
4254,33,77,467,4
4255,33,77,467,5
4256,33,77,468,2
4257,33,77,468,4
4258,33,77,468,5
4259,33,77,469,2
4260,33,77,469,4
4261,33,77,469,5
4262,33,77,470,2
4263,33,77,470,4
4264,33,77,470,5
4265,33,77,471,2
4266,33,77,471,4
4267,33,77,471,5
4268,33,77,472,2
4269,33,77,472,4
4270,33,77,472,5
4271,33,77,473,2
4272,33,77,473,4
4273,33,77,473,5
4274,64,103,693,3
4275,33,77,474,2
4276,64,103,693,1
4277,33,77,474,4
4278,33,77,474,5
4279,64,103,693,2
4280,64,103,694,3
4281,64,103,694,1
4282,64,103,694,2
4283,64,103,694,4
4284,64,103,694,5
4285,18,,,
4286,35,115,1026,4
4287,35,115,1026,5
4288,35,115,1026,6
4289,64,103,700,1
4290,64,103,700,2
4291,64,103,701,4
4292,64,103,700,5
4293,64,103,695,1
4294,64,103,695,2
4295,64,103,664,2
4296,64,103,664,4
4297,64,103,664,5
4298,64,103,1027,2
4299,64,103,1027,4
4300,64,103,1027,5
4301,64,103,1027,6
4302,55,175,1028,4
4303,55,175,1028,5
4304,55,175,1029,2
4305,55,175,1030,5
4306,55,175,1030,6
4307,55,175,1030,7
4308,55,175,1030,11
4309,55,175,1031,2
4310,55,175,1031,4
4311,55,175,1032,5
4312,55,175,1033,6
4313,55,175,1033,7
4314,55,175,1033,11
4315,55,175,1032,6
4316,64,103,701,5
4317,93,17,1034,4
4318,93,17,1034,5
4319,93,17,1035,4
4320,93,17,1035,5
4321,35,176,1036,2
4322,94,177,1037,1
4323,35,176,1036,4
4324,35,176,1038,2
4325,35,176,1038,4
4326,35,176,1039,2
4327,35,176,1039,4
4328,35,176,1040,2
4329,35,176,1040,4
4330,35,176,1041,4
4331,94,177,1037,2
4332,94,177,1037,4
4333,94,177,1037,5
4334,94,177,1037,6
4335,94,177,1037,7
4336,94,177,1037,11
4337,94,177,1042,1
4338,94,177,1042,2
4339,94,177,1042,4
4340,94,177,1042,5
4341,94,177,1042,6
4342,94,177,1042,7
4343,94,177,1042,11
4344,93,130,1043,5
4345,93,130,1043,6
4346,93,130,1043,7
4347,64,178,1044,5
4348,64,178,1044,6
4349,64,178,1044,7
4350,64,178,1045,2
4351,64,178,1045,4
4352,64,178,1046,5
4353,64,178,1046,6
4354,64,178,1046,7
4355,64,178,1047,2
4356,64,178,1047,4
4357,64,178,1048,4
4358,44,,556,2
4359,44,,556,4
4360,44,,556,5
4361,44,,555,2
4362,44,,555,4
4363,44,,555,5
4364,44,,554,2
4365,44,,554,4
4366,44,,554,5
4367,44,,558,2
4368,44,,558,4
4369,44,,558,5
4370,44,,557,2
4371,44,,557,4
4372,44,,557,5
4373,44,,559,2
4374,44,,559,4
4375,44,,559,5
4376,44,,563,3
4377,44,,563,1
4378,44,,563,2
4379,44,,560,3
4380,44,,560,1
4381,44,,560,2
4382,44,,561,3
4383,44,,561,1
4384,44,,561,2
4385,44,,562,3
4386,44,,562,1
4387,44,,562,2
4388,97,118,1049,2
4389,97,118,1050,5
4390,97,118,1049,4
4392,97,118,1049,5
4393,97,118,1051,4
4394,97,118,1052,2
4395,97,118,1053,4
4396,97,118,1052,4
4397,97,118,1052,5
4398,97,118,1050,2
4399,97,118,1054,5
4400,97,118,1055,4
4401,97,118,1056,5
4402,97,118,1055,5
4403,97,118,1054,4
4404,97,118,1057,2
4405,97,118,1058,4
4406,97,118,1056,4
4407,97,118,1059,4
4408,97,118,1060,2
4409,97,118,1058,5
4410,97,118,1059,5
4411,77,14,60,5
4412,77,14,340,5
4413,77,14,341,5
4414,77,14,59,5
4415,77,15,65,4
4416,77,15,65,5
4417,77,15,61,6
4418,77,15,66,4
4419,77,15,63,5
4420,77,15,68,6
4421,77,15,64,4
4422,77,15,62,5
4423,77,15,67,6
4424,77,15,394,2
4425,77,15,394,4
4426,77,15,394,5
4427,77,15,395,2
4428,77,15,395,4
4429,77,15,395,5
4430,77,15,396,5
4431,77,15,396,6
4432,77,16,69,6
4433,91,24,656,2
4434,91,,656,2
4435,91,,656,4
4436,91,,656,5
4437,91,,655,1
4438,91,,655,2
4439,91,,655,4
4440,91,,655,5
4441,91,,654,5
4442,91,,654,6
4443,91,,653,3
4444,91,,653,1
4445,91,,653,2
4446,91,,653,4
4447,91,,652,1
4448,91,,652,2
4449,91,,652,4
4450,91,,652,5
4451,91,1,658,3
4452,91,,658,1
4453,91,,658,2
4454,91,,658,4
4455,91,,658,5
4456,91,,657,3
4457,91,,657,1
4458,91,,657,2
4459,91,,657,4
4460,91,,659,1
4461,91,,659,2
4462,91,,659,4
4463,91,,659,5
4464,91,,660,3
4465,91,,660,1
4466,91,,660,2
4467,91,,661,3
4468,91,,661,1
4470,91,,661,2
4471,82,13,52,1
4472,82,13,52,2
4473,82,13,52,4
4474,82,13,52,5
4475,82,13,53,1
4476,82,13,53,2
4477,82,13,53,4
4478,82,13,53,5
4479,82,13,55,1
4480,82,13,55,2
4481,82,13,57,3
4482,82,13,57,1
4483,82,13,57,2
4484,82,13,57,4
4485,82,13,57,5
4488,82,13,56,2
4489,82,13,56,4
4490,82,13,58,3
4491,82,13,58,1
4492,82,13,58,2
4493,82,13,58,4
4494,82,13,145,2
4495,82,13,145,4
4496,82,13,54,1
4497,82,13,54,2
4498,82,13,54,4
4499,82,13,54,5
4500,60,179,1061,6
4501,60,179,1061,7
4502,94,180,487,3
4503,94,180,487,1
4504,94,180,487,2
4505,94,180,490,2
4506,94,180,490,4
4507,94,180,491,2
4508,94,180,491,4
4509,22,181,1062,4
4510,22,181,1062,5
4511,22,181,1062,6
4512,22,181,1063,4
4513,22,181,1063,5
4514,22,181,1063,6
4515,22,181,1064,2
4516,22,181,1064,4
4517,22,181,1064,5
4518,22,181,1065,2
4519,22,181,1065,4
4520,22,181,1065,5
4521,94,182,488,4
4522,94,182,488,5
4523,94,182,488,6
4524,94,182,489,3
4525,94,182,489,1
4526,94,182,489,2
4527,94,182,489,4
4528,94,182,492,1
4529,94,182,492,2
4530,94,182,492,4
4531,94,182,492,5
4532,94,182,492,6
4533,94,182,493,1
4534,94,182,493,2
4535,94,182,493,4
4536,94,182,493,5
4537,87,183,1066,2
4538,87,183,1066,4
4539,87,183,1066,5
4540,87,183,1066,6
4541,87,183,1067,2
4542,87,183,1067,4
4543,87,183,1067,5
4544,87,183,1067,6
4545,87,183,1068,2
4546,87,183,1068,4
4547,87,183,1068,5
4548,87,183,1069,2
4549,87,183,1069,4
4550,87,183,1069,5
4551,87,183,1069,6
4552,82,184,481,4
4553,82,184,481,5
4554,82,184,482,4
4555,82,184,482,5
4556,82,184,483,4
4557,82,184,483,5
4558,82,184,475,1
4559,82,184,475,2
4560,82,184,475,4
4561,82,184,475,5
4562,82,184,476,1
4563,82,184,476,2
4564,82,184,476,4
4565,82,184,476,5
4566,82,184,477,1
4567,82,184,477,2
4568,82,184,477,4
4569,82,184,477,5
4570,82,184,478,5
4571,82,184,478,6
4572,82,184,479,5
4573,82,184,479,6
4574,82,184,480,5
4575,82,184,480,6
4576,29,75,460,6
4577,77,14,1070,4
4578,77,14,1070,5
4579,77,14,1071,4
4580,77,14,1071,5
4581,22,60,1072,2
4582,22,60,310,4
4583,22,60,310,5
4584,22,60,311,6
4585,22,60,312,7
4586,22,60,631,2
4587,22,60,631,4
4588,22,60,631,5
4589,22,60,631,6
4590,22,60,632,2
4591,22,60,632,4
4592,22,60,632,5
4593,22,60,632,6
4594,26,30,989,2
4595,26,30,989,4
4596,26,30,989,5
4597,35,59,451,2
4598,35,59,451,4
4599,35,59,451,5
4600,35,59,450,2
4601,35,59,450,4
4602,35,59,450,5
4603,35,59,452,2
4604,35,59,452,4
4605,70,185,1073,4
4606,70,186,1074,4
4607,70,185,1073,5
4608,70,186,1075,4
4609,70,185,1073,6
4610,70,185,1076,6
4611,70,186,1077,5
4612,70,185,1078,6
4613,70,186,1079,5
4614,70,185,1080,4
4615,70,186,1081,4
4616,70,185,1080,5
4617,70,186,1081,5
4618,70,185,1080,6
4619,70,185,1082,4
4620,70,186,1083,4
4621,70,186,1083,5
4622,70,186,1084,4
4623,70,186,1084,5
4624,70,185,1082,5
4625,70,185,1082,6
4626,70,185,1085,4
4627,70,185,1085,5
4628,70,185,1085,6
4629,70,185,1086,4
4630,70,185,1086,5
4631,70,185,1086,6
4632,70,185,1087,5
4633,70,185,1088,5
4634,59,,253,4
4635,59,,253,5
4636,59,,253,6
4637,26,166,990,4
4638,26,166,990,5
4639,26,166,990,6
4640,35,59,1089,4
4641,35,59,1089,5
4642,35,59,1089,6
4643,56,,148,4
4644,56,,148,5
4645,56,,148,6
4646,26,166,990,4
4647,26,166,990,5
4648,26,166,990,6
4650,70,66,1090,2
4651,70,66,1091,4
4652,70,66,366,4
4653,70,66,366,5
4654,70,66,367,4
4655,70,66,367,5
4656,70,66,1092,1
4657,70,66,1092,2
4658,70,66,1092,4
4659,70,66,1093,2
4660,70,66,1094,2
4661,70,66,1095,4
4662,70,66,1095,5
4663,70,66,1096,4
4664,73,42,339,4
4665,73,42,339,5
4666,73,42,339,6
4667,35,59,1097,2
4668,35,59,1097,4
4669,35,59,1097,5
4670,59,,304,5
4671,59,,305,5
4672,59,,306,5
4673,59,,307,5
4674,59,,304,6
4675,59,,305,6
4676,59,,306,6
4677,59,,307,6
4678,60,187,308,5
4679,60,188,308,5
4680,60,189,308,5
4681,60,190,308,5
4682,60,187,308,6
4683,60,188,308,6
4684,60,189,308,6
4685,60,190,308,6
4686,60,42,339,4
4687,60,42,339,5
4688,60,42,339,6
4689,79,108,738,1
4690,79,108,740,2
4691,79,108,739,4
4692,79,108,1098,5
4693,79,80,745,1
4694,79,80,745,2
4695,79,80,745,4
4696,79,80,745,5
4697,79,80,745,6
4698,79,80,745,7
4699,79,80,745,11
4700,79,80,746,1
4701,79,80,746,2
4702,79,80,746,4
4703,79,80,746,5
4704,79,110,744,3
4705,79,110,744,1
4706,79,110,6,2
4707,79,110,6,4
4708,79,110,742,5
4709,79,110,742,6
4710,79,110,7,4
4711,79,110,743,5
4712,79,110,743,6
4713,79,110,8,4
4714,79,110,741,5
4715,79,110,741,6
4716,44,191,1099,2
4717,44,191,1099,4
4718,44,191,1100,4
4719,44,191,1100,5
4720,44,191,1101,5
4721,44,191,1101,6
4722,28,192,1102,2
4723,28,192,1102,4
4724,28,192,1103,2
4725,28,192,1103,4
4726,28,192,1104,2
4727,28,192,1104,4
4728,28,192,1105,1
4729,35,193,1106,4
4730,35,193,1106,5
4731,35,193,1106,6
4732,35,193,1107,4
4733,35,193,1107,5
4734,35,193,1107,6
4735,35,193,1108,4
4736,35,193,1108,5
4737,35,193,1108,6
4738,35,193,1109,4
4739,35,193,1109,5
4740,35,193,1109,6
4741,35,193,1110,4
4742,35,193,1110,5
4743,35,193,1110,6
4744,35,193,1111,4
4745,35,193,1111,5
4746,35,193,1111,6
4747,28,192,1105,2
4748,28,192,1105,4
4749,28,192,1112,2
4750,28,192,1113,2
4751,28,192,1113,4
4752,28,192,1114,4
4753,28,192,1115,2
4754,28,192,1115,4
4755,28,192,1116,2
4756,28,192,1116,4
4757,28,192,1117,2
4758,28,192,1117,4
4759,28,192,1118,2
4760,28,192,1118,4
4761,28,192,1119,2
4762,28,192,1119,4
4763,28,192,1120,2
4764,28,192,1120,4
4765,28,192,1114,2
4766,26,168,116,3
4767,26,168,116,1
4768,26,168,116,2
4769,26,168,117,3
4770,79,11,37,3
4771,79,11,37,1
4772,79,11,37,2
4773,79,11,37,4
4774,79,11,42,5
4775,79,10,42,6
4776,79,11,42,7
4777,26,168,117,1
4778,26,168,117,2
4779,66,194,1121,4
4780,66,194,1121,5
4781,66,194,1122,2
4782,66,194,1122,4
4783,66,194,1122,5
4784,66,194,1123,2
4785,66,194,1123,4
4786,66,194,1123,5
4787,66,194,1124,2
4788,17,,,8
4789,17,,,9
4790,17,,,10
4791,17,,,8
4792,17,,,9
4793,17,,,10
4794,17,,,8
4795,17,,,9
4796,17,,,10
4797,17,,,8
4798,17,,,9
4799,17,,,10
4800,17,,,8
4801,17,,,9
4802,17,,,10
4803,17,,,8
4804,17,,,9
4805,17,,,10
4806,66,194,1124,4
4807,66,194,1124,5
4808,66,195,1125,4
4809,66,195,1125,5
4810,66,195,1126,2
4811,66,195,1126,4
4812,66,195,1126,5
4813,66,195,1127,4
4814,66,195,1127,5
4815,66,196,1128,4
4816,66,196,1128,5
4817,66,197,1129,6
4818,66,197,1129,7
4820,62,198,1130,2
4821,62,198,1131,5
4822,79,11,42,6
4823,62,198,1132,4
4824,62,198,1132,5
4825,62,198,1133,4
4826,62,198,1133,5
4827,62,198,1134,4
4828,62,198,1134,5
4829,68,198,1135,4
4830,68,198,1136,5
4831,68,198,1137,2
4832,68,198,1137,4
4833,86,170,128,2
4834,86,170,128,4
4835,86,170,129,2
4836,86,170,129,4
4837,86,170,130,2
4838,86,170,130,4
4839,86,170,131,2
4840,86,170,131,4
4841,86,170,132,2
4842,86,170,132,4
4843,86,170,1138,2
4844,86,170,1138,4
4845,86,170,125,2
4846,86,170,125,4
4847,86,170,126,2
4848,86,170,126,4
4849,86,170,127,2
4850,86,170,127,4
4851,86,199,1139,5
4852,25,200,1140,2
4853,25,200,1140,4
4854,25,200,1141,4
4855,25,200,1141,5
4856,25,200,1142,2
4857,25,200,1142,4
4858,25,200,1143,5
4859,25,200,1143,6
4860,25,200,1144,4
4861,25,200,1144,5
4862,25,200,1145,2
4863,25,200,1145,4
4864,25,200,1145,5
4865,19,,1146,3
4866,19,,1146,1
4867,26,201,1147,4
4868,26,201,1148,5
4869,64,202,1149,2
4870,64,202,1149,4
4871,64,202,1150,4
4872,64,202,1151,2
4873,64,202,1151,4
4874,49,203,1152,4
4875,49,203,1152,5
4876,49,203,1152,6
4877,49,203,1152,7
4878,93,130,1153,7
4879,22,60,631,2
4880,22,60,631,4
4881,22,60,631,5
4882,22,60,631,6
4883,22,60,632,2
4884,22,60,632,4
4885,22,60,632,5
4886,22,60,632,6
4887,64,97,663,2
4888,64,97,663,4
4889,79,204,16,4
4890,79,204,16,5
4891,79,204,16,6
4892,79,204,16,7
4893,93,116,767,2
4894,93,116,767,4
4895,93,116,767,5
4896,93,116,767,6
4897,93,116,896,6
4898,93,116,769,2
4899,93,116,769,4
4900,93,116,769,5
4901,93,116,769,6
4902,93,116,897,6
4903,93,116,898,5
4904,93,116,898,6
4905,93,116,898,7
4906,64,123,354,2
4907,64,123,354,4
4908,49,205,1154,4
4909,49,205,1154,5
4910,49,205,1154,6
4911,64,123,141,2
4912,64,123,141,4
4913,64,123,141,5
4914,64,123,162,2
4915,64,123,162,4
4916,64,123,162,5
4917,87,,1155,2
4918,22,206,1156,2
4919,22,206,1156,4
4920,22,206,1157,4
4921,22,206,1158,5
4922,22,206,1158,6
4923,22,206,1158,7
4924,22,206,1159,7
4925,87,,998,4
4926,87,,999,4
4927,35,59,1160,4
4928,35,59,1160,5
4929,35,59,1160,6
4930,35,59,1161,4
4931,35,59,1161,5
4932,35,59,1161,6
4933,26,81,502,4
4934,26,81,502,5
4935,64,103,1162,4
4936,64,103,1162,5
4937,64,103,1162,6
4938,64,123,1163,2
4939,91,1,1,2
4940,91,1,1,4
4941,91,1,1,5
4942,91,1,1,6
4943,91,24,1164,2
4944,91,24,1164,4
4945,91,24,1164,5
4946,91,1,4,2
4947,91,1,4,4
4948,91,1,4,5
4949,91,24,118,2
4950,91,24,118,4
4951,91,24,118,5
4952,91,24,118,6
4953,22,60,309,2
4954,22,60,309,4
4955,22,60,310,5
4956,22,60,311,6
4957,22,60,312,7
4958,93,133,546,7
4959,93,133,547,5
4960,93,133,547,6
4961,93,133,548,5
4962,93,133,548,6
4963,93,133,549,5
4964,93,133,549,6
4965,93,133,550,6
4966,93,133,550,7
4967,93,133,893,7
4968,93,133,552,5
4969,93,133,552,6
4970,93,133,1165,5
4971,93,133,553,6
4975,79,11,858,2
4976,79,11,859,2
4977,79,11,860,2
4978,79,11,861,2
4979,79,11,862,4
4980,79,11,37,2
4981,94,86,593,2
4982,35,41,216,2
4983,35,41,216,4
4984,35,41,216,5
4985,35,41,216,6
4986,35,41,216,7
4987,35,41,216,11
4988,35,41,217,2
4989,35,41,217,4
4990,35,41,217,5
4991,35,41,217,6
4992,35,41,217,7
4993,35,41,217,11
4994,35,41,218,2
4995,35,41,218,4
4996,35,41,218,5
4997,35,41,218,6
4998,35,41,218,7
4999,35,41,218,11
5000,64,123,863,2
5001,64,123,863,4
5002,64,123,863,5
5003,67,32,168,2
5004,67,32,168,4
5005,79,108,739,5
5008,79,108,1098,6
5009,79,108,738,2
5010,79,108,740,4
5011,67,32,164,2
5012,67,32,165,2
5013,67,32,166,4
5014,67,32,169,4
5015,67,32,169,5
5016,67,32,167,5
5017,67,32,167,6
5018,67,32,167,7
5019,93,18,930,2
5020,93,18,930,4
5021,93,18,81,5
5022,23,124,865,2
5023,23,124,865,2
5024,93,18,81,6
5025,93,18,80,2
5026,93,18,80,4
5027,93,18,784,5
5028,93,18,784,6
5029,93,18,79,2
5030,93,18,785,4
5031,93,18,785,5
5032,93,18,788,2
5033,93,18,787,2
5034,93,18,786,2
5035,93,18,786,4
5036,93,18,83,4
5037,91,24,1164,2
5038,93,18,83,5
5039,91,,1166,4
5040,91,24,1167,5
5041,91,1,118,2
5042,91,1,118,4
5043,91,1,118,5
5044,91,1,118,6
5045,91,1,119,2
5046,91,1,119,4
5047,91,1,119,5
5048,91,1,2,2
5049,91,1,2,4
5050,91,1,2,5
5051,91,1,1168,2
5052,91,1,1168,4
5053,91,1,1168,5
5054,91,1,1168,6
5055,91,1,4,2
5056,91,1,4,4
5057,91,1,4,5
5058,91,1,3,2
5059,91,1,3,4
5060,91,1,3,5
5061,91,25,877,2
5062,91,25,877,4
5063,91,25,877,5
5064,91,25,1169,2
5065,91,25,1169,4
5066,91,25,1169,5
5067,91,25,875,2
5068,91,25,875,4
5069,91,25,875,5
5070,91,25,876,6
5071,94,182,489,2
5072,94,182,489,4
5073,60,207,1170,4
5074,60,207,1170,5
5075,60,207,1170,6
5076,35,59,298,4
5077,35,59,298,5
5078,67,94,638,5
5079,67,94,638,6
5080,67,94,638,7
5081,67,94,639,2
5082,67,94,639,4
5083,67,94,639,5
5084,67,94,640,2
5085,67,94,640,4
5086,67,94,640,5
5087,67,94,640,6
5088,67,94,641,2
5089,67,94,641,4
5090,67,94,641,5
5091,67,94,642,4
5092,67,94,642,5
5093,67,94,643,2
5094,67,94,643,4
5095,67,94,643,5
5096,67,94,643,6
5097,67,94,644,2
5098,67,94,644,4
5099,64,103,696,2
5100,64,103,696,4
5101,64,103,696,5
5102,64,103,1025,2
5103,64,103,1025,4
5104,64,103,1025,5
5105,64,103,697,2
5106,64,103,697,4
5107,64,103,698,2
5108,64,103,698,4
5109,64,103,693,2
5110,64,103,694,2
5111,64,103,694,4
5112,64,103,694,5
5113,64,103,700,2
5114,64,103,700,4
5115,64,103,701,4
5116,64,103,701,5
5117,64,103,695,2
5118,64,103,664,2
5119,60,111,749,2
5120,60,111,749,4
5121,60,111,749,5
5122,60,111,750,6
5123,60,111,750,7
5124,60,111,750,11
5125,60,111,748,5
5126,60,111,748,6
5127,60,111,748,7
5128,60,111,748,11
5129,64,103,664,4
5130,64,103,664,5
5131,64,103,1027,2
5132,64,103,1027,4
5133,64,103,1027,5
5134,64,103,1027,6
5135,91,1,119,4
5136,23,208,292,2
5137,23,208,292,4
5138,23,208,292,5
5139,52,8,1171,4
5140,52,8,1172,5
5141,52,8,1172,6
5142,52,8,28,5
5143,52,8,28,6
5144,52,8,1173,5
5145,52,8,1173,6
5146,52,9,1174,4
5147,49,,1015,2
5148,49,,1015,4
5149,49,,1016,5
5150,49,,1016,6
5151,49,,1017,5
5152,49,,1017,6
5153,44,,556,2
5154,65,138,1175,2
5155,65,138,1176,4
5156,65,138,1177,5
5157,65,138,1178,6
5158,65,138,1179,2
5159,65,138,1180,4
5160,65,138,1181,5
5161,65,138,1182,6
5162,65,138,1183,2
5163,65,138,1184,4
5164,65,138,1185,5
5165,65,138,1186,6
5166,65,138,1187,2
5167,65,138,1188,4
5168,65,138,1189,5
5169,65,138,1190,6
5170,65,138,1191,2
5171,65,138,1192,2
5172,65,138,1193,4
5173,65,138,1194,5
5174,65,138,1195,6
5175,93,209,1196,5
5176,93,209,1196,6
5177,65,138,1197,2
5178,65,138,1198,4
5179,65,138,1199,5
5180,65,138,1200,6
5181,65,138,1201,2
5182,65,138,1202,4
5183,65,138,1203,5
5184,65,138,1204,6
5185,65,138,1205,2
5186,65,138,1206,4
5187,65,138,1207,5
5188,65,138,1208,6
5189,65,138,1209,2
5190,65,138,1210,4
5191,65,138,1211,5
5192,65,138,1212,6
5193,65,138,1213,2
5194,65,138,1214,4
5195,65,138,1215,5
5196,65,138,1216,6
5197,44,,556,4
5198,44,,556,5
5199,44,,555,2
5200,44,,555,4
5201,53,65,359,2
5202,53,65,359,4
5203,53,65,914,5
5204,44,,555,5
5205,44,,554,2
5206,53,65,358,2
5207,44,,554,4
5208,53,65,358,4
5209,53,65,915,5
5210,53,65,1217,2
5211,44,,554,5
5212,53,65,1218,2
5213,53,65,1219,4
5214,53,65,363,5
5215,53,65,362,2
5216,53,65,362,4
5217,53,65,1220,2
5218,53,65,1221,2
5219,53,65,364,4
5220,53,65,365,5
5221,53,65,357,2
5222,53,65,357,4
5223,53,65,361,2
5224,53,65,361,4
5225,53,65,356,6
5226,57,50,238,4
5227,57,50,238,5
5228,57,50,238,6
5229,70,74,435,2
5230,70,74,435,4
5231,70,74,435,5
5232,70,74,435,6
5233,70,74,437,4
5234,70,74,437,5
5235,70,74,437,6
5236,70,74,436,2
5237,70,74,436,4
5238,70,74,436,5
5239,44,,558,2
5240,44,,558,4
5241,44,,558,5
5242,44,,557,2
5243,44,,557,4
5244,44,,557,5
5245,44,,559,2
5246,44,,559,4
5247,44,,559,5
5248,44,,563,2
5249,44,,563,4
5250,60,210,1222,5
5251,60,210,1222,6
5252,64,83,531,2
5253,64,83,531,4
5254,64,83,531,5
5255,64,83,1223,2
5256,64,83,1223,4
5257,64,83,1223,5
5258,64,83,534,2
5259,64,83,534,4
5260,64,83,533,2
5261,64,83,533,4
5262,64,83,532,5
5263,64,83,530,4
5264,64,83,530,5
5265,93,211,1224,5
5266,93,211,1224,6
5267,93,211,1225,5
5268,93,211,1225,6
5269,93,211,1225,7
5270,20,,,
5271,62,142,405,2
5272,62,142,404,2
5273,62,140,100,2
5274,62,141,397,2
5275,62,140,102,2
5276,62,141,398,2
5277,62,140,102,4
5278,62,140,102,5
5279,62,141,399,2
5280,62,140,103,2
5281,62,141,400,2
5282,62,140,103,4
5283,62,141,401,2
5284,62,140,103,5
5285,62,141,402,2
5286,62,140,104,2
5287,62,141,403,2
5288,62,140,466,2
5289,62,143,406,2
5290,62,140,106,2
5291,62,143,407,2
5292,62,140,105,2
5293,62,143,408,2
5294,62,140,108,2
5295,62,140,107,2
5296,62,143,409,2
5297,62,143,409,4
5298,62,140,110,2
5299,62,140,109,2
5300,62,140,907,4
5301,62,140,907,5
5302,65,212,1226,5
5303,65,212,1227,7
5304,65,212,1228,6
5305,65,212,1229,6
5306,65,212,1230,6
5307,65,212,1231,6
5308,65,212,1232,6
5309,84,155,852,2
5310,84,155,852,4
5311,84,155,852,5
5312,84,155,852,6
5313,84,155,852,7
5314,89,213,417,4
5315,89,213,417,5
5316,89,213,417,6
5317,89,213,418,4
5318,89,213,418,5
5319,89,213,418,6
5320,89,213,415,4
5321,89,213,415,5
5322,89,213,415,6
5323,89,213,416,4
5324,89,213,416,5
5325,89,213,416,6
5326,89,213,1233,4
5327,89,213,1233,5
5328,89,214,430,2
5329,89,214,430,4
5330,89,214,430,5
5331,89,214,425,2
5332,89,214,425,4
5333,89,214,425,5
5334,89,214,1234,2
5335,89,214,1234,4
5336,89,214,1234,5
5337,89,214,426,2
5338,89,214,426,4
5339,89,214,426,5
5340,89,214,432,2
5341,89,214,432,4
5342,89,214,432,5
5343,89,214,431,2
5344,89,214,431,4
5345,89,214,431,5
5346,89,214,1235,2
5347,89,214,1235,4
5348,89,214,1235,5
5349,89,214,427,2
5350,89,214,427,4
5351,89,214,427,5
5352,89,214,1236,4
5353,89,214,1236,5
5354,89,214,884,2
5355,89,214,884,4
