107,5,"Leads the assessment, analysis, development, documentation and implementation of changes."
107,5,Develops implementation plans for complex requests for change.
107,5,Reviews proposed implementations and evaluates the risks to the integrity of the product and service environment.
107,5,Ensures appropriate change approval is applied to changes.
107,5,Reviews the effectiveness of change implementation.
107,5,"Identifies, evaluates and manages the adoption of appropriate tools, techniques and processes for change control."
107,6,Sets the organisation's policy for the management of change in live services and test environments.
107,6,Ensures effective control and treatment of risk.
107,6,Leads the development of new and improved practices for change control.
107,6,Measures and monitors adherence to standards and ensures consistent execution of the process across the organisation.
108,2,Uses agreed procedures to create and maintain an accurate register of assets.
108,2,Performs activities related to the administration of assets.
108,2,Produces routine reports to assist asset management activities and decision-making.
108,3,"Applies tools, techniques and processes to create and maintain an accurate asset register."
108,3,Produces reports and analysis to support asset management activities and aid decision-making.
108,4,Controls assets in one or more significant areas ensuring administration of full lifecycle of assets is carried out.
108,4,Produces and analyses registers and histories of authorised assets and verifies that all of these assets are in a known state and location.
108,4,Acts to highlight and resolve potential instances of unauthorised assets.
108,5,Manages and maintains the service compliance of  IT and service assets in line with business and regulatory requirements.
108,5,"Identifies, assesses and communicates associated risks."
108,5,"Ensures asset controllers, infrastructure teams and the business co-ordinate and optimise value, maintain control and maintain appropriate legal compliance."
108,6,Sets the strategy for asset management across the organisation.
108,6,"Communicates the policy, governance, scope and roles involved in asset management."
108,6,Promotes awareness of and commitment to the role of asset management in the continuing economic and effective provision of services.
108,6,Provides information and advice on complex asset management issues.
108,6,"Initiates impact assessment arising from decisions to obtain, change or continue the possession or use of an asset, system or service."
109,3,Applies standard service acceptance criteria and participates in service acceptance testing.
109,3,Collaborates with delivery teams to ensure service deliverables meet the required standards.
109,3,Documents and communicates the outcomes of service acceptance activities.
109,3,"Identifies and reports issues or non-conformances, assisting with their resolution."
109,4,Engages with delivery teams to confirm that products developed meet the service acceptance criteria and are to the required standard.
109,4,Assesses risks related to service acceptance and suggests actions to address identified risks.
109,4,Facilitates the communication of acceptance criteria across teams to maintain alignment and consistency throughout the process.
109,4,Provides input into change control processes.
109,5,Engages with delivery teams to ensure correct products are produced in a timely fashion.
109,5,"Leads the assessment of complex or critical service deliverables, ensuring they meet both current and future operational needs."
109,5,Leads comprehensive risk evaluations identifying and prioritising risks that may impact service readiness.
109,5,Provides authoritative advice on service acceptance practices.
109,5,Provides recommendations for enhancing service readiness and improving service acceptance processes.
109,5,Evaluates the quality of project outputs against agreed service acceptance criteria.
109,6,"Develops the organisation's approach for service acceptance, owns the transition process and defines the acceptance criteria for service transitions."
109,6,Ensures risk management activities are aligned with the organisation's broader risk management framework.
109,6,Promotes and monitors project quality outputs to ensure they are fit for purpose and fit for use within operational services.
109,6,Actively engages with stakeholders to promote awareness and compliance with service transition quality plans and processes.
109,6,Agrees the service acceptance criteria with delivery teams.
110,1,Performs simple security administration tasks.
110,1,"Maintains relevant records and documentation, contributing to overall data integrity."
110,2,Receives and responds to routine requests for security support.
110,2,Maintains records and effectively communicates actions taken.
110,2,Assists in the investigation and resolution of issues relating to security systems using basic diagnostic tools and techniques.
110,2,Documents incident and event information and generates reports on exceptions and security events.
110,2,Contributes to management reporting processes.
110,3,"Investigates minor security breaches using established procedures, incorporating analytical tools and techniques."
110,3,Performs non-standard operational security tasks adapting to evolving technologies and threat landscapes.
110,3,Addresses and resolves a variety of security events to maintain system integrity and operational continuity.
110,4,Maintains and optimises operational security processes.
110,4,"Checks that all requests for support are dealt with according to established protocols, including for cloud-based and automated systems."
110,4,"Provides advice on implementing and managing physical, procedural and technical security encompassing both physical and digital assets."
110,4,Investigates security breaches in accordance with established procedures using advanced tools and techniques and recommends necessary corrective actions.
110,4,Enables effective implementation of recommended security measures and monitors their performance.
110,5,"Oversees security operations procedures, ensuring adherence and effectiveness, including cloud security practices and automated threat responses."
110,5,Reviews actual or potential security breaches and vulnerabilities and ensures they are promptly and thoroughly investigated.
110,5,Recommends actions and appropriate control improvements.
110,5,"Ensures the integrity and completeness of security records, ensuring timely support and adherence to established procedures."
110,5,"Contributes to the creation and maintenance of security policies, standards and procedures integrating new compliance requirements and technology advances."
110,6,"Develops comprehensive policies, standards, processes and guidelines for organisational security across the entire digital landscape."
110,6,"Ensures the ongoing relevance and effective implementation of security policies and standards, adapting to emerging technologies and threats."
110,6,Reviews and advises on security aspects of new business initiatives considering implications in the evolving digital landscape.
110,6,"Leads strategic planning for security operations, integrating advanced threat intelligence and automation to enhance organisational resilience."
111,1,"Performs basic identity and access management tasks, including user account lifecycle management, under supervision."
111,1,Maintains accurate records and follows established identity and access management protocols.
111,2,"Provides assistance for identity and access management operations, including automated role allocation and access control management."
111,2,"Engages in user identity lifecycle management, including account creation and deletion."
111,2,Facilitates operation of identity and access management tools and self-service portals.
111,3,"Administers standard identity and access management services, implementing policies and resolving related issues."
111,3,"Manages monitoring, audits and logging for identity and access management systems."
111,3,Investigates minor security breaches in accordance with established procedures related to identity and access management.
111,3,Assists users in defining their access rights and privileges.
111,3,"Designs and implements simple identity and access management solutions, enhancing user access security."
111,3,Contributes to the enhancement and optimisation of existing identity and access management processes and systems.
111,4,"Designs and implements complex identity and access management solutions, focusing on automated access control and role allocation."
111,4,Oversees the integration of identity and access management services with new technologies.
111,4,Provides specialised support for complex identity and access management operations and supports implementation of policies and standards.
111,4,Collaborates with stakeholders to align identity and access management with business objectives and emerging security trends.
111,5,"Offers authoritative advice on identity and access management, ensuring services align with and support evolving business needs and security protocols."
111,5,"Manages large-scale identity and access management initiatives and oversees the integration of identity and access management services with new technologies, enhancing security and operational efficiency."
111,5,"Leads operational planning for identity and access management, anticipating future trends and preparing the organisation for scalable growth."
111,5,Ensures compliance of identity and access management systems and oversees advanced monitoring and audit processes.
111,6,"Shapes and defines organisation-wide identity and access management policies, ensuring alignment with business strategies and security requirements."
111,6,"Champions good practices, advocating for robust and innovative identity and access management solutions across the organisation."
111,6,"Influences and guides organisational governance, integrating emerging technologies and regulatory compliance into identity and access management strategies."
111,6,Reviews and advises on identity and access management aspects and implications of new business initiatives.
112,2,Undertakes low-complexity routine vulnerability assessments using automated and semi-automated tools.
112,2,Escalates issues where appropriate.
112,2,Contributes to documenting the scope and evaluating the results of vulnerability assessments.
112,3,Follows standard approaches to perform basic vulnerability assessments for small information systems.
112,3,Supports creation of  catalogues of information and technology assets for vulnerability assessment.
112,4,Collates and analyses catalogues of information and technology assets for vulnerability assessment.
112,4,Performs vulnerability assessments and business impact analysis for medium complexity information systems.
112,4,Contributes to selection and deployment of vulnerability assessment tools and techniques.
112,5,Plans and manages vulnerability assessment activities within the organisation.
112,5,"Evaluates, selects and reviews vulnerability assessment tools and techniques."
112,5,Provides expert advice and guidance to support the adoption of agreed approaches.
112,5,"Obtains and acts on vulnerability information and conducts security risk assessments, business impact analysis and accreditation on complex information systems."
113,2,Assists with digital forensic investigations under routine supervision.
113,2,"Supports the recovery of damaged, deleted or hidden data from digital devices."
113,2,Helps collect and preserve digital information and evidence according to established protocols.
113,3,Applies standard forensic tools and techniques to examine digital devices.
113,3,"Recovers and analyses damaged, deleted or hidden data from various digital sources and devices."
113,3,Maintains the integrity of digital evidence and ensures its collection adheres to legal admissibility standards.
113,4,Designs and executes complex digital forensic examinations.
113,4,Specifies requirements for specialised forensic tools and resources.
113,4,Provides guidance on advanced data recovery techniques and artefact analysis.
113,4,Processes and analyses digital evidence in line with organisational policies and industry standards.
113,4,Develops procedures for handling emerging technologies in forensic contexts.
113,4,Contributes to forensic reports detailing technical findings.
113,5,"Leads investigations to correctly gather, analyse and present findings, including digital evidence, to both business and legal audiences."
113,5,Collates conclusions and recommendations and presents forensic findings to stakeholders.
113,5,Plans and manages digital forensics activities within the organisation.
113,5,Provides expert advice on digital forensics.
113,5,"Contributes to the development of digital forensics policies, standards and guidelines."
113,5,Evaluates and selects digital forensics tools and techniques.
113,6,Plans and leads the organisation’s approach to digital forensics.
113,6,"Sets policies, standards and guidelines for how the organisation conducts digital forensic investigations."
113,6,"Leads and manages high risk, large or wide-ranging digital forensics investigations engaging additional specialists if required."
113,6,Authorises the release of formal forensic reports.
113,6,Engages with external stakeholders on forensic matters.
114,2,Assists in cybercrime investigations under routine supervision.
114,2,Supports the collection of evidence related to cybercrime investigations.
114,2,Participates in monitoring suspicious activities.
114,2,Helps maintain evidence integrity and assists in preliminary interviews.
114,2,Follows established protocols and guidelines.
114,3,Conducts cybercrime investigations using standard procedures.
114,3,Collects and preserves various forms of evidence in cybercrime cases.
114,3,Assesses credibility and checks for compliance with relevant investigative standards.
114,3,"Analyses basic cyber threats and incidents, and prepares investigative reports."
114,3,Identifies incidents that may have legal implications.
114,3,Conducts interviews and assists in interrogations.
114,4,"Oversees mid-level investigations, coordinating evidence collection and forensic analyses."
114,4,Assesses target vulnerabilities and operational impacts of cyber incidents.
114,4,Provides comprehensive reports and expert analysis for stakeholders.
114,4,"Conducts interviews and interrogations, identifying potential legal implications and collaborating with legal professionals."
114,5,"Manages complex cybercrime investigations, overseeing all stages from detection to resolution."
114,5,Evaluates incidents involving advanced threats or significant breaches.
114,5,Develops and implements procedures for evidence handling and documentation.
114,5,Collaborates with legal teams to ensure evidence supports potential legal proceedings.
114,5,"Leads the development of response strategies, assessing vulnerabilities and operational capabilities."
114,5,Oversees the implementation of tools and automation to enhance investigative processes.
114,6,Defines the organisational strategy for cybercrime investigations.
114,6,"Establishes policies and standards for handling various forms of evidence in cybercrime cases, including the adoption and integration of tools and automation to improve efficiency and accuracy."
114,6,"Oversees high-risk or sensitive investigations, managing cross-disciplinary teams."
114,6,"Conducts high-level interviews and interrogations, providing strategic insights on cybersecurity threats and vulnerabilities."
114,6,"Engages with external stakeholders, including regulatory bodies and legal entities, to ensure compliance with legal and ethical standards."
115,2,Supports offensive cyber operations under supervision.
115,2,Assists in creating electronic target folders based on provided intelligence.
115,2,"Participates in basic operational tasks, following established security protocols."
115,2,"Assists in documenting operations and outcomes, contributing to post-operation reviews."
115,3,"Carries out specific tasks within offensive cyber operations, aligning operational tasks with broader objectives."
115,3,"Supports the creation and maintenance of electronic target folders, gathering and verifying target information."
115,3,"Assists in the execution of operations, maintaining operational security."
115,3,Prepares detailed reports and participates in post-operation analysis.
115,4,"Responsible for the execution of offensive cyber operations, including detailed planning and target selection."
115,4,"Manages the development and updating of electronic target folders, ensuring accuracy and comprehensiveness."
115,4,"Coordinates operational teams, adapting actions based on real-time intelligence."
115,4,Ensures compliance with legal and ethical standards during operations.
115,4,"Evaluates collateral damage from targeting activities, including potential second and third-order effects."
115,4,"Conducts post-operation analyses, assessing impact and recommending improvements."
115,5,"Leads complex and high-risk offensive cyber operations, overseeing planning, execution and analysis."
115,5,"Integrates intelligence with operational planning, aligning all actions with organisational objectives."
115,5,Evaluates the intelligence cost against the operational benefit of engaging targets.
115,5,"Assesses potential collateral damage, including second and third-order effects."
115,5,"Manages the creation and tactical use of electronic target folders, coordinating with external entities as necessary."
115,5,"Develops policies and standards for offensive operations, ensuring legal and ethical compliance."
115,5,Provides expert guidance on offensive capabilities and operational tactics.
115,6,Sets the strategic direction and policies for offensive cyber operations within the organisation.
115,6,Leads the development and deployment of advanced operational techniques and capabilities.
115,6,"Oversees critical and sensitive operations, ensuring alignment with national or organisational security goals."
115,6,Collaborates with senior leadership and external entities on offensive operations.
115,6,Evaluates intelligence cost versus operational benefit at a strategic level.
115,6,Assesses and mitigates potential collateral damage.
115,6,"Evaluates and refines the effectiveness of offensive operations, providing recommendations for future initiatives."
116,2,Assists with penetration testing tasks under routine supervision.
116,2,"Supports the execution of standard penetration tests on systems, networks and applications."
116,2,"Helps document and report on test results, findings and potential security risks."
116,3,Follows standard approaches to design and execute penetration testing activities.
116,3,Researches and investigates attack techniques and recommends ways to defend against them.
116,3,"Analyses and reports on penetration testing activities, results, issues and risks."
116,4,Selects appropriate testing approaches using in-depth technical analysis of risks and typical vulnerabilities.
116,4,"Produces test scripts, materials and test packs and tests new and existing networks, systems or applications."
116,4,Provides advice on penetration testing to support others.
116,4,Records and analyses actions and results and modifies tests if necessary.
116,4,"Provides reports on progress, anomalies, risks and issues associated with the overall project."
116,5,Plans and drives penetration testing within a defined area of business activity.
116,5,"Delivers objective insights into the existence of vulnerabilities, the effectiveness of defences and mitigating controls."
116,5,Takes responsibility for the integrity of testing activities and coordinates the execution of these activities.
116,5,Provides authoritative advice and guidance on all aspects of penetration testing.
116,5,Identifies needs and implements new approaches for penetration testing.
116,5,Contributes to security testing standards.
116,6,Determines penetration testing policy and owns the supporting processes.
116,6,Manages all penetration testing activities within the organisation.
116,6,Assesses and advises on the practicality of testing process alternatives.
116,6,Establishes capability for continual improvement and invention in penetration testing and leads the implementation of new approaches.
116,6,Assesses suppliers' development and testing capabilities.
116,6,Manages client relationships with respect to penetration testing.
117,1,"Follows detailed guidance to acknowledge receipt of records, including the capture of essential metadata."
117,1,Delivers digital and physical records in line with agreed procedures.
117,2,"Assists in the collection, delivery and retention of records."
117,2,Identifies and applies appropriate metadata.
117,2,"Uses established methods to transform records between formats or media, following organisational policies and procedures."
117,2,Identifies and reports potential risks or issues related to information handling and security.
117,2,"Performs administrative tasks to maintain accessibility, retrievability, integrity, security and protection of records."
117,3,"Maintains key metadata for records, including ownership and category information."
117,3,Configures routine controls to restrict record operations to approved actions only.
117,3,Conducts routine searches for records required to support authorised requests.
117,3,Supports users in finding and accessing records.
117,3,"Uses ethical and reliable methods to transform data between formats or media, following organisational policies and being aware of potential issues when handling information."
117,3,Transforms data between formats or media using ethical and reliable methods.
117,3,Follows organisational policies and actively identifies potential risks in information handling.
117,4,Supports the implementation of records management policies and practices including the approved disposal of records.
117,4,Conducts complex or sensitive searches for records to address authorised requests.
117,4,Monitors and reports on the implementation of effective controls for records management including metadata and access controls.
117,4,Recommends remediation actions as required.
117,4,Provides advice and guidance to enable appropriate records management practices to be adopted across the organisation.
117,5,Ensures implementation of records management policies covering all aspects of retention and disposal.
117,5,"Manages access controls for records, including authorising access and approving the release of potentially sensitive information."
117,5,"Conducts and oversees complex record searches, seeking legal guidance when necessary."
117,5,Reviews new change proposals and provides specialist advice on records management.
117,5,Assesses and manages records-related risks.
117,5,"Contributes to the development of policy, standards and procedures for compliance with records-related legislation."
118,2,Accurately assigns classifications/labels to low complexity information under supervision.
118,2,"Understands and applies relevant classification/labelling systems, standards and guidelines."
118,2,Participates in quality assurance activities such as peer review or supervisor checks.
118,3,Independently assigns accurate classifications/labels to a broad range of information.
118,3,Interprets complex information and chooses appropriate classifications/labels.
118,3,Participates in team quality improvement initiatives.
118,3,Advises and guides others on classification/labelling practices.
118,4,Assigns classifications/labels to highly complex information.
118,4,Performs quality assurance checks on the work of others.
118,4,Investigates and corrects complex classification/labelling errors.
118,4,Delivers training to team members.
118,4,Contributes to the development of classification/labelling processes and guidelines.
118,5,Leads team quality assurance and training for information classification/labelling.
118,5,Develops and implements audit methodologies for assessing classification and labelling accuracy and consistency.
118,5,Collaborates with subject matter experts to improve source information quality.
118,5,Analyses and reports on classification/labelling quality.
118,5,Contributes to organisational information classification/labelling strategy.
118,6,"Sets organisational information classification/labelling standards, policies and procedures."
118,6,Designs and oversees quality audit programmes.
118,6,Leads strategic interventions to improve information classification/labelling.
118,6,Engages with industry bodies and collaborates to define and improve standards and working practices.
119,2,"Executes operational procedures, runs automation scripts and performs routine maintenance and monitoring of databases."
119,2,Adjusts automation tasks as instructed to meet operational standards for databases.
119,2,"Reports on database performance, addresses issues directly when possible, or escalates to others for resolution."
119,3,"Provisions, installs, configures and ensures the maintenance and reliability of databases."
119,3,"Monitors databases for load, performance and security events."
119,3,Reports metrics and resolves operational issues.
119,3,"Executes standard operational procedures, including database backups and restorations."
119,3,Automates routine database administration tasks to specifications using standard scripts and tools.
119,4,"Applies technical expertise to maintain and optimise databases, executing updates and employing automation tools."
119,4,Configures tools and/or creates scripts to automate database tasks.
119,4,"Maintains operational procedures and checks that they are followed, including compliance with security policies."
119,4,Uses database management tools to monitor load and performance statistics.
119,4,Investigates and enables the resolution of database operational and security issues.
119,4,Provides reports and proposals for improvement to stakeholders.
119,4,Contributes to the planning and implementation of database maintenance and updates.
119,4,Implements agreed database changes and maintenance routines.
119,5,Provides technical leadership to optimise the performance of databases.
119,5,Drives the adoption of tools and automated processes for effective database management and delivery.
119,5,"Oversees the planning, installation, maintenance and acceptance of new and updated database components and database-based services."
119,5,"Ensures alignment to service expectations, security requirements and other quality standards."
119,5,"Ensures database operational procedures and documentation are current and effective, tracks and addresses operational issues and reports to stakeholders."
120,4,"Provides operational direction, support and guidance to assigned colleagues."
120,4,"Allocates routine tasks or project work, in line with team objectives and individual capabilities."
120,4,Monitors quality and performance against agreed criteria to make learning recommendations or to escalate concerns.
120,4,Coaches colleagues in developing target skills and capabilities in line with team and personal goals.
120,4,Facilitates effective working relationships between team members.
120,5,"Forms, maintains and leads workgroups and individuals to achieve organisational objectives."
120,5,"Delegates objectives and responsibilities, including people management tasks."
120,5,"Sets quality, performance and capability targets aligned with organisational goals."
120,5,Monitors performance and working relationships and provides feedback to address individual issues.
120,5,Encourages skill development in line with team and personal goals.
120,5,"Adjusts workload, targets and team capacity to support individual growth."
120,5,"Actively participates in formal processes such as recruitment, reward, promotion and disciplinary procedures."
120,6,Determines and delegates people management and functional management objectives and responsibilities.
120,6,Creates and sets the direction for multiple workgroups to achieve strategic organisational objectives.
120,6,Sets strategy for quality and performance measurement in line with organisational goals.
120,6,Provides a work environment and resources that allow individuals and workgroups to perform their tasks efficiently.
120,6,"Leads the implementation of formal organisational processes such as recruitment, reward, promotion and disciplinary procedures."
121,4,"Supports assigned co-workers by providing guidance on areas such as organisational contacts, communication channels, processes, job expectations and manager relations."
121,4,"Helps individuals navigate areas of uncertainty, offering practical advice and connecting them with the appropriate resources when needed."
121,5,Implements working practices that motivate employees and support their health and wellbeing.
121,5,"Provides guidance to individuals on long-term development goals and career opportunities, considering an individual's strengths and preferences."
121,5,"Communicates business direction, policy and purpose where these may drive or affect employee engagement."
121,5,Ensures clear communication of delegated tasks and provides sufficient autonomy to motivate and empower individuals.
121,5,"Maintains awareness of the physical and emotional welfare of employees, and provides counselling when required."
121,6,Leads on the implementation of organisational strategies for employee engagement.
121,6,Ensures managers provide a productive working environment that motivates employees and supports their health and wellbeing.
121,6,"Initiates productive working practices for remote, virtual and onsite working and ensures the availability of support for employees."
121,6,Communicates and promotes policies for employee health and wellbeing.
122,4,Facilitates a series of group activities or workshops in situations of complexity and ambiguity and competing stakeholder needs.
122,4,"Designs a structured sequence of meetings, events or workshops to solve complex problems."
122,4,Understands required outcomes and outputs from teams and facilitates the team to deliver these.
122,4,"Helps to improve team processes and performance in meetings, events or workshops."
122,5,Facilitates workgroups to deliver defined goals and outcomes.
122,5,"Provides support, guidance and suggestions to workgroups and teams to learn collaborative problem solving and improve their team performance."
122,5,Creates shared responsibilities and sustainable agreements with the team.
122,5,"Implements and improves agreed team principles, practices, processes & ceremonies."
122,5,Recognises and works with the strengths and constraints of team dynamics.
122,6,Facilitates cross-functional leadership teams to deliver organisational goals and outcomes.
122,6,"Designs repeatable, systematic or ad hoc team processes for decision-making, prioritisation and problem-solving at the highest level."
122,6,Guides leadership teams in developing shared responsibilities and making decisions that enable sustainable agreements.
122,6,Asks questions and raises awareness of leadership team performance.
122,6,Provides suggestions to encourage teams to learn and improve how they work together.
122,6,Champions the development of self-organising workgroups across the organisation.
123,4,Assists practitioners with creating personal development plans.
123,4,Advises on suitable development activities such as specific learning or experience to be gained.
123,4,Monitors practitioners’ continuing professional development records.
123,4,Ensures achievements and enhanced capabilities are recorded and referenced to personal and organisational objectives.
123,5,Determines development needs for a professional practice area.
123,5,"Aligns development activities with organisational priorities, learning and development strategies and career pathways."
123,5,Guides practitioners in creating development plans.
123,5,"Advises and supports assigned practitioners, ensuring alignment with professional development plans and career opportunities."
123,5,Ensures practitioners record evidence of continuing professional development.
123,5,"Contributes to practitioners' performance appraisals, when required."
123,6,Develops and defines a professional development framework for one or more professional disciplines.
123,6,Determines and maintains organisational development needs in line with business needs and strategic direction.
123,6,Generates development strategies to achieve required change.
123,6,"Develops and leads communities of practice, including defining career pathways."
123,6,Defines the approach to identifying suitable individuals to provide career advice and support.
123,6,Monitors progress and evaluates business benefits achieved from continual professional development.
124,4,"Gathers, maintains and analyses organisation-wide workforce capability data."
124,4,Performs gap analysis to identify workforce strengths and shortfalls with reference to business strategy and specific future needs.
124,4,Contributes to the development of organisation-wide workforce plans to meet current and future demand.
124,4,Coordinates and schedules ongoing workforce planning activities.
124,4,Assists in maintaining a skills and capability inventory.
124,5,Leads the development of workforce plans to ensure the availability of appropriately skilled resources to meet organisational objectives and commitments.
124,5,Contributes to the development of the strategic workforce planning approach.
124,5,Oversees and reviews the implementation of workforce plans.
124,5,"Develops current-state assessment of workforce skills, capabilities and potential."
124,5,Forecasts future workforce demand for skills based on broad organisation-wide plans and external factors.
124,5,Maintains a skills and capability inventory and identifies options for closing gaps.
124,6,Defines an integrated strategic workforce planning approach connecting organisational business goals to future skill needs.
124,6,Communicates the workforce planning approach and obtains organisational commitment.
124,6,Selects frameworks to be used for the organisation's skills and capability inventory.
124,6,Interprets business strategy to direct workforce demand forecasting (skills and numbers) for the organisation.
124,6,Monitors the external environment in relation to supply and emerging trends.
124,6,Influences people management policies and practices to align with workforce plans.
124,6,Integrates with resourcing strategies and plans.
124,6,Monitors execution of workforce plans.
125,2,Assists with resourcing tasks under routine supervision.
125,2,Helps with recruiting and onboarding new employees.
125,2,Supports the documentation and tracking of resourcing activities.
125,3,Supports managers and teams in resourcing and recruitment activities.
125,3,"Uses recommended tools for planning, scheduling and tracking resourcing activity."
125,3,"Provides guidance on resource management and recruitment software, procedures, processes, tools and techniques."
125,4,Facilitates and supports the execution of resourcing activities in collaboration with managers and teams.
125,4,"Analyses resource requests to determine tasks, skills and effort required."
125,4,Creates and communicates open positions internally and externally.
125,4,Conducts interviews and assessments using a planned format and structure.
125,4,Implements internal resource allocation matching skills to tasks.
125,4,"Contributes to transitioning of resources, complying with relevant statutory or external regulations and codes of practice."
125,5,Plans and manages the acquisition and deployment of resources to meet specific needs and ongoing demand.
125,5,Defines and manages the implementation of resourcing processes and tools.
125,5,Advises on available options and customises resourcing approach to meet requirements.
125,5,"Adheres to standards, statutory or external regulations and codes of practice and ensures compliance."
125,5,Engages with external parties in support of resourcing plans.
125,5,Measures effectiveness of resourcing processes and implements improvements.
125,6,Defines resourcing approach for a significant part of the organisation in line with workforce plans and strategic business goals.
125,6,Communicates resourcing approach and obtains organisational commitment.
125,6,"Advises on standards, regulations and codes of practice and ensures compliance."
125,6,Maintains a strong external network and supplier framework to support sourcing and acquiring resources.
125,6,Leads development of plans and budget to ensure the organisation has appropriately skilled resources to meet organisational objectives and commitments.
125,6,Reviews the ongoing success and effectiveness of resource management processes.
126,2,Supports learning and development activities under routine supervision.
126,2,Assists in maintaining training records and documenting learning and development activities.
126,2,Helps organise learning events and track attendance.
126,3,Contributes to the maintenance of training records and the catalogue of learning and development resources.
126,3,"Supports the organisation of learning events by helping to coordinate logistics, schedules, and communication with attendees."
126,3,Supports the collection and organisation of data on learning and development activities to assist in evaluating their effectiveness.
126,4,Contributes to the development and maintenance of a catalogue of learning and development resources.
126,4,Uses data to analyse and evaluate the effectiveness of learning/educational activities.
126,4,Books and organises learning events.
126,4,"Updates and controls training records, including attainment of certificates and accreditations."
126,5,"Manages the provision of learning and development, ensuring optimum use of resources."
126,5,"Maintains, publicises and promotes a catalogue of learning and development activities."
126,5,Ensures courses are up to date and accredited (when required).
126,5,Arranges facilities and schedules with learning and development providers as appropriate.
126,5,Uses data to assess and improve the effectiveness of learning or educational activities.
126,6,Determines the learning and development programme and delivery mechanisms needed to grow staff skills in line with business needs.
126,6,Identifies appropriate accreditation and qualification paths applicable to individuals within the organisation.
126,6,Evaluates learning outcomes.
126,6,"Manages the development and provision of all learning, taking account of the strategic aims of the employing organisation."
126,7,Directs the development and implementation of a learning and development strategy for the organisation aligned to business needs.
126,7,"Leads the provision of learning and development expertise, guidance and systems needed to execute strategic and operational plans."
126,7,Secures organisational resources to execute the learning and development strategy.
126,7,Identifies opportunities for strategic relationships with suppliers and partners.
127,2,Assists with learning design and development tasks under routine supervision.
127,2,Supports the creation and maintenance of learning materials and resources.
127,2,Helps document and organise learning content and environments.
127,3,"Designs, creates, customises and maintains learning materials and resources to deliver agreed outcomes, and meet accreditation requirements when appropriate."
127,3,"Contributes to the design, configuration and testing of learning environments."
127,4,Specifies the content and structure of learning and development materials.
127,4,"Takes responsibility for design, creation, packaging and maintenance."
127,4,Manages development to deliver agreed outcomes.
127,4,"Where required, designs, configures and tests learning environments."
127,4,Secures external accreditations as appropriate.
127,5,"Specifies solutions for use in learning and development programmes in the workplace or in compulsory, further or higher education."
127,5,"Commissions the development of learning materials, allocates resources to learning teams and defines learning outcomes."
127,5,"Leads learning programmes, recommends and specifies learning interventions for design, development and deployment according to agreed learning outcomes."
128,2,Performs a range of learning activities under direction to support the delivery of learning objectives.
128,2,Assists in the preparation of learning environments.
128,2,"Observes learners performing practical activities and work, providing assistance with routine enquiries and escalating where needed."
128,3,Delivers learning activities to various audiences using prepared materials aligned with established learning objectives.
128,3,Follows established guidelines to prepare the learning environment.
128,3,Assists in developing and maintaining relevant examples and case studies.
128,3,Uses a range of delivery techniques to develop learner skills and knowledge.
128,3,Observes learners performing practical activities and work.
128,3,Advises and assists where necessary.
128,3,"Provides detailed instruction where necessary and responds to questions, seeking advice in exceptional conditions beyond own experience."
128,4,Prepares and delivers learning activities tailored to various audiences and specific learning objectives.
128,4,Contributes to the design and selection of appropriate environments.
128,4,Uses a broad range of learning delivery techniques to build learner skills and knowledge.
128,4,Develops and updates examples and case study materials.
128,4,"Observes and evaluates learner performance, offering guidance and tailored instruction."
128,4,"Adjusts delivery approaches and materials to enhance learner experience, responding to specialised queries and ensuring objectives are met."
128,5,Manages the delivery of programmes of learning to ensure learning objectives are met.
128,5,Plans and schedules the delivery of learning activities.
128,5,Leads the design and selection of appropriate environments to support and enhance the learning experience.
128,5,Customises learning activities incorporating relevant scenarios and case studies.
128,5,Delivers learning activities to specialist audiences requiring the application of advanced technical and professional principles to unpredictable situations.
128,5,Advises others in learning delivery techniques and options.
128,5,Evaluates and monitors the performance of learning delivery activities.
129,2,Assists in the administration of competency assessments using standard tools and procedures under routine supervision.
129,2,Supports the collection and organisation of assessment data and results using specified methods and tools.
129,2,Helps create and maintain documentation.
129,3,"Performs routine assessments of knowledge, skills, competencies, or behaviours using specified tools and methods."
129,3,"Supports the collection, organisation, and review of assessment data to maintain accurate records."
129,4,"Performs routine and non-routine assessments of knowledge, skill, competency or behaviour using specified methods."
129,4,Provides advice and guidance to support the adoption of assessment methods and tools.
129,4,Moderates assessments conducted by other assessors.
129,4,Reviews and improves usage and application of assessment methods and tools.
129,5,"Provides advice and guidance on selecting, adopting and adapting assessment methods, tools and techniques."
129,5,Plans assessments based on the context of the assessment and how assessment results will be used.
129,5,Manages execution of assessments to ensure they deliver the required outcomes with acceptable quality.
129,5,Monitors and moderates reviews performed by other assessors.
129,5,Manages reviews of the benefits and value of assessment methods and tools.
129,5,Identifies and recommends improvements to assessment methods and tools.
129,6,"Champions the importance and value of assessment and appropriate assessment methods, tools and techniques."
129,6,"Develops organisational policies, standards and guidelines for assessments."
129,6,Leads in the introduction and use of assessment methodologies and tools.
129,6,Establishes an assessment practice and pool of assessors within the organisation.
